Source IP,Destination IP,Type,Record,Size (bytes),Domain,Time Stamp,Z-value
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:00:37.488066,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:00:43.481389,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:00:44.020166,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:00:48.366819,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:00:48.855684,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:00:55.188594,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:00:55.698907,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:00:58.364073,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:00:58.820645,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:05.930470,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:06.401740,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:12.628654,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:13.530463,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:17.333493,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:17.781440,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:21.629383,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:22.117611,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:24.700171,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:25.260371,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:29.896531,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:30.372571,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:37.121810,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:37.594133,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:41.160190,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:41.627485,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:47.106934,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:47.575385,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:53.235889,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:53.737145,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:01:57.936860,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:01:58.413481,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:05.737568,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:06.222990,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:09.177224,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:09.662346,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:13.009332,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:13.960500,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:20.057341,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:20.527611,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:23.724167,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:24.277095,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:30.438520,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:30.925294,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:35.603328,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:36.123699,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:41.253861,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:41.740916,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:44.422988,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:45.005887,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:51.428140,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:51.970787,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:02:57.028474,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:02:57.560990,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:02.753542,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:03.217749,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:07.308277,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:07.780880,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:11.460043,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:11.900588,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:15.041178,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:15.526821,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:19.502628,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:19.952952,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:27.353854,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:27.813215,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:31.663265,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:32.125180,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:38.296637,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:38.760665,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:45.499250,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:45.968527,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:49.894621,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:50.381849,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:55.061853,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:03:55.533074,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:03:59.951682,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:00.433419,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:03.495220,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:04.129240,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:08.606301,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:09.074640,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:12.810105,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:13.755358,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:20.286388,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:20.774964,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:23.745020,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:24.249900,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:27.512346,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:27.979783,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:33.472212,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:33.939126,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:40.600241,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:41.194614,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:47.733609,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:48.202141,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:52.032135,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:04:52.493754,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:04:59.732893,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:00.210633,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:04.746067,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:05.231643,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:09.328007,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:09.793889,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:12.768808,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:13.662957,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:19.824396,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:20.290575,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:25.224465,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:25.683921,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:30.426596,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:30.906707,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:35.172956,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:35.635301,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:40.590992,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:41.057997,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:44.394094,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:44.875121,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:51.139775,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:51.600556,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:05:58.439296,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:05:58.914739,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:05.968623,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:06.467821,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:10.309024,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:10.791348,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:15.741052,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:16.237758,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:22.200014,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:22.670605,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:30.110089,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:30.561867,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:37.450629,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:37.915027,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:41.537751,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:41.985047,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:49.446409,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:49.900449,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:54.637073,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:55.101791,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:06:58.341243,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:06:58.832201,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:05.205046,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:05.675904,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:10.947216,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:11.424284,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:17.732559,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:18.204814,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:25.603099,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:26.049238,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:30.776903,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:31.291494,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:34.062294,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:34.553004,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:40.544218,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:40.992358,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:47.864598,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:48.332841,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:51.509380,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:51.988197,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:07:58.877710,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:07:59.371564,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:03.338650,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:03.921082,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:10.980267,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:11.454480,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:14.370907,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:14.834864,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:17.739296,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:18.200970,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:23.962465,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:24.429051,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:27.520660,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:27.990551,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:31.593086,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:32.081643,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:38.492108,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:38.961997,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:45.390522,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:45.859068,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:51.254044,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:51.725469,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:08:58.559788,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:08:59.020532,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:02.373595,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:02.868571,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:05.769747,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:06.237105,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:11.788446,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:12.297914,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:17.662317,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:18.172575,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:22.682635,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:23.182187,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:30.490301,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:30.952577,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:34.741545,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:35.194633,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:39.839364,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:40.322289,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:45.443000,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:45.900011,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:49.867891,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:50.361710,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:09:52.968451,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-03 21:09:53.436022,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-03 21:10:00.508280,0
